fibro_typename,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90,fibro_type
patchy,17,-35.319278,23.813803,5.275981,-35.132055,27.051938,8.771404,-34.584757,32.892825,12.175121,-33.358685,43.314231,14.637904,-32.557264,56.477157,17.17418,-32.131818,70.42278,21.703838,-33.184572,95.736805,29.130582,-33.142667,142.845375,43.199924,-34.819658,246.959027,84.140356,patchy
patchy,18,-34.309508,33.829533,5.979398,-34.915798,33.171703,8.008941,-35.519708,37.379924,10.973495,-35.29079,44.031827,14.183232,-33.827754,55.584621,17.080948,-32.643505,70.468937,21.291009,-33.163711,95.179529,28.011895,-33.7191,138.027133,42.104366,-34.931533,248.813583,80.29965,patchy
patchy,19,-30.525945,27.738659,4.797706,-30.689036,31.237821,8.310119,-30.816693,36.588974,11.695458,-30.779116,43.182454,15.324022,-31.228608,55.545662,18.43984,-31.941317,72.544998,22.661897,-33.276975,96.497249,30.02164,-33.980836,142.896962,44.864683,-34.501903,249.277974,85.457259,patchy
patchy,20,-30.177889,25.442373,5.162269,-30.884172,30.461751,8.592636,-32.37873,35.754724,12.095306,-32.521382,42.7508,15.784887,-32.789394,54.550062,19.278259,-33.634263,71.219301,23.682374,-34.515923,92.951628,31.881011,-33.528603,136.626569,47.588321,-34.10231,241.400725,90.654461,patchy
patchy,21,-31.717474,25.454201,4.784863,-32.562371,28.826883,8.150221,-33.314283,34.210696,11.366556,-33.743781,41.620872,14.442877,-34.753367,51.585487,18.054341,-35.042707,66.942789,22.791707,-35.17596,93.814599,29.65311,-34.251536,136.365151,45.641707,-36.281919,241.057852,87.819246,patchy
patchy,22,-36.280852,23.476743,4.782475,-35.63844,27.045125,8.116483,-36.242324,31.992044,11.502459,-35.512064,40.188122,14.425838,-35.485535,52.164495,17.533802,-35.501502,70.848908,21.303813,-36.282695,97.402701,27.944792,-36.251666,137.788092,44.505036,-36.241854,246.025183,84.445391,patchy
patchy,23,-36.174938,19.76643,5.123305,-38.012387,24.603805,8.679377,-35.969259,30.641521,12.210587,-34.942755,40.180705,15.372941,-34.560631,56.186731,17.727007,-35.468309,75.205869,21.831994,-35.944591,98.736455,29.701604,-35.442246,142.433313,45.334494,-35.887606,242.4531,86.899323,patchy
patchy,24,-34.440823,19.190248,4.925463,-36.858375,24.333056,8.467651,-37.150102,30.85456,11.375533,-36.113888,38.150722,14.816672,-35.723094,51.10618,17.719288,-35.567659,69.837921,21.41795,-35.023279,92.113943,29.375243,-34.599379,134.805974,43.777576,-35.33843,233.890486,84.01226,patchy
patchy,25,-37.721648,23.781568,5.105737,-36.806951,29.54392,8.3137,-36.327622,36.309925,11.277565,-36.885804,44.352302,14.204365,-36.792685,54.586059,17.748793,-36.023654,70.237948,22.194066,-35.428326,93.608294,29.960069,-34.625839,133.221493,45.467379,-35.819687,244.191873,84.007972,patchy
patchy,26,-38.104567,15.491769,5.983187,-36.989226,22.681627,9.115506,-37.797495,30.394502,11.788437,-36.722101,39.951239,14.206304,-36.135656,51.533305,16.99106,-35.050923,66.447957,20.915784,-34.824791,89.501382,27.128406,-34.965021,128.065821,41.201183,-35.389041,232.607038,78.996606,patchy
patchy,27,-30.545408,17.011637,5.910433,-31.404561,23.691558,9.286671,-31.545727,30.952552,12.201531,-31.873423,39.646782,15.103844,-32.620398,51.549796,18.049797,-32.873317,67.47377,22.041394,-32.091648,91.526201,29.057798,-34.121809,132.904076,44.453905,-34.546959,234.171896,84.060846,patchy
patchy,28,-28.07733,14.931105,6.199435,-27.776023,20.745186,9.848004,-28.841492,26.534771,13.455057,-30.788695,35.031482,16.65433,-31.804675,48.873222,19.210715,-32.726913,67.040843,22.814482,-33.053784,91.993141,29.267841,-34.124822,134.181395,44.082237,-34.85235,236.63653,83.400188,patchy
patchy,29,-26.476629,15.037538,5.924205,-28.268846,20.496681,9.646992,-28.986604,26.577896,13.055155,-29.821389,35.14024,16.421106,-32.201973,49.85782,19.162275,-33.11661,68.317526,23.477724,-33.126801,93.508397,31.314664,-33.768161,140.511387,46.412219,-35.193706,238.696252,88.082547,patchy
patchy,30,-29.067333,12.248202,6.807896,-27.983936,18.596225,10.154093,-28.54496,25.807616,13.237273,-30.228404,36.683301,15.69493,-32.313417,51.299086,18.271988,-32.544899,66.575383,22.815687,-33.430919,90.000691,30.504149,-34.130325,132.640938,45.208885,-34.038708,231.452434,85.079408,patchy
patchy,31,-26.454466,17.460052,5.526636,-29.191994,23.650047,9.067308,-29.890965,29.968158,12.387649,-31.253941,38.987159,15.324697,-32.591062,51.654334,18.529855,-33.287088,68.430365,22.935391,-33.700617,93.932812,30.339218,-33.668369,138.93277,44.714996,-35.135518,232.687025,85.505081,patchy
patchy,32,-30.928068,21.115272,5.006507,-30.392835,27.016391,8.261956,-30.07718,32.499914,11.544754,-30.10448,40.552742,14.576552,-30.405745,52.252865,17.660153,-30.809321,68.696452,21.745901,-31.45166,94.21696,28.755539,-31.79866,136.103813,44.038667,-33.294445,233.191422,85.388422,patchy
patchy,33,-32.363769,14.964303,5.881996,-33.45885,22.898565,8.480083,-32.31297,29.041692,11.444834,-32.166999,36.273827,14.515988,-32.120855,48.008594,17.325247,-32.245016,63.093326,21.71296,-32.913782,89.318028,28.228011,-34.061999,130.46645,42.923417,-34.576332,231.08805,82.897758,patchy
patchy,34,-30.678875,14.305917,5.818176,-30.205867,21.234244,8.670995,-29.949643,27.614177,11.454293,-30.180239,34.521966,14.616248,-30.877493,44.669622,18.235092,-31.288611,63.311309,22.344032,-32.686529,90.537334,29.445537,-33.568034,130.683867,44.551759,-34.706877,238.926752,82.304064,patchy
patchy,35,-33.063195,16.601637,5.803868,-32.82995,23.80926,8.936361,-32.579082,30.420448,11.99707,-32.151001,38.355807,15.39202,-31.933604,51.137594,18.758875,-32.928177,72.607399,22.501524,-33.374992,96.491496,30.655392,-33.931814,135.228065,47.09407,-34.825099,241.573803,86.773409,patchy
patchy,36,-33.511528,13.099493,7.015041,-31.233023,20.614612,10.151558,-33.228217,29.066412,12.7975,-32.85686,39.461648,15.485252,-33.086016,54.224811,17.815541,-33.96788,69.735088,22.306299,-34.6551,94.068373,29.602797,-34.411576,134.704196,45.273031,-35.057312,243.405696,83.410014,patchy
patchy,37,-29.463535,20.491796,5.364481,-28.900598,25.654864,9.108445,-30.016301,32.562292,12.248649,-30.868689,43.173932,14.64258,-32.222376,55.803791,17.390885,-32.818653,69.591591,22.103545,-33.82498,93.642474,29.298171,-33.508491,133.306992,44.130074,-33.57497,237.063025,84.020183,patchy
patchy,38,-29.588034,26.851743,5.095897,-30.137743,31.011223,8.539958,-31.36047,37.814465,11.728634,-31.638681,46.97497,14.766342,-32.647892,59.028769,18.301544,-33.016063,76.412189,23.099051,-34.231352,104.228212,30.148126,-33.916358,146.850985,45.914342,-34.045066,259.438033,86.808972,patchy
patchy,39,-28.87785,31.972107,5.650604,-29.059411,33.206661,8.180159,-29.796005,39.518023,11.246435,-31.023229,48.632879,14.235676,-31.649584,60.028391,17.854345,-32.288443,76.912066,22.556495,-33.444333,104.659617,29.361003,-34.279977,142.449741,46.119969,-34.025428,256.068946,85.118087,patchy
patchy,40,-30.084409,34.250027,5.930596,-30.712049,36.111332,8.37225,-31.337023,42.766873,11.263606,-32.338743,52.122326,14.122428,-33.090259,62.047232,17.86949,-33.547924,77.272092,22.911087,-33.617976,105.057138,30.111575,-33.576893,147.822472,46.82329,-34.146562,259.783577,87.93155,patchy
patchy,41,-29.990129,18.384674,6.02054,-31.014474,26.708448,9.181463,-31.867399,35.707373,11.734788,-32.79275,46.118727,14.193648,-32.715885,58.062825,17.065325,-32.720862,72.739951,21.329493,-32.532808,97.014871,28.347185,-33.189511,138.258396,43.964231,-34.394185,248.790727,83.317405,patchy
patchy,42,-32.367777,19.283693,5.323837,-31.755225,24.550823,8.728713,-33.463704,30.751885,11.881528,-34.096376,39.289367,14.707567,-34.033874,52.10425,17.383407,-33.636622,67.434577,21.689007,-34.00903,93.060458,28.506882,-34.264745,134.581503,43.937196,-35.173079,241.055603,82.615349,patchy
patchy,43,-30.297311,18.880928,5.45109,-31.013366,25.348617,8.778511,-33.180209,32.253397,11.815124,-33.711102,41.682073,14.4101,-33.2083,53.197691,17.261368,-33.332281,66.346626,21.829343,-33.694828,89.559094,28.12483,-33.420321,126.736302,43.292638,-34.531502,233.902074,80.307247,patchy
patchy,44,-34.838806,18.179285,6.138534,-34.502529,26.133883,9.495993,-33.506421,35.091262,12.143401,-33.350374,45.735345,14.745658,-32.683212,57.199087,18.148624,-32.843929,72.9207,22.909781,-33.104976,97.335936,29.872148,-32.906852,136.0922,46.927095,-33.987627,240.874162,87.434425,patchy
patchy,45,-34.766433,17.610677,6.208224,-33.552694,25.196906,9.702488,-32.676808,35.033958,12.142576,-30.745669,45.21771,14.821775,-30.689174,57.179232,17.960565,-31.450549,73.774852,21.88958,-32.68099,96.531408,28.49293,-33.113772,135.761032,44.18418,-34.717967,240.98682,85.182037,patchy
patchy,46,-33.804874,18.930568,6.132377,-34.088185,26.774306,9.394931,-33.026021,35.045944,12.240682,-32.358835,43.772624,15.300708,-31.725032,54.104511,18.982358,-33.07728,70.667825,23.198591,-33.498704,94.035023,30.412343,-34.4453,132.836425,47.209734,-34.615299,237.56791,87.118012,patchy
patchy,47,-30.746731,19.693767,5.62079,-31.136668,25.552151,9.390202,-32.751368,32.678773,12.561307,-32.0042,42.609138,15.163509,-32.38961,54.735835,18.236376,-32.937004,69.838406,22.568737,-33.102873,93.740448,29.62757,-34.093497,133.737068,47.144836,-33.072067,234.86525,88.477992,patchy
patchy,48,-29.380169,18.986223,5.464066,-31.139105,23.904368,9.375248,-30.651579,29.887801,12.934437,-32.018977,38.475718,16.351182,-32.289647,53.378119,19.060554,-32.410656,72.296986,23.036006,-32.683122,97.129097,30.319005,-33.261034,135.272415,48.319403,-34.52473,247.16673,90.344834,patchy
patchy,49,-30.305494,19.387229,5.070122,-30.155173,24.455248,8.602005,-30.876115,29.870464,12.026218,-30.764038,38.219723,14.890927,-31.747584,48.63337,18.656035,-32.271276,66.21378,22.814211,-32.435298,89.924129,29.957614,-32.908068,128.710472,44.783997,-34.497956,227.840116,86.230191,patchy
patchy,50,-28.478112,18.538733,5.282507,-27.425076,23.867537,8.520545,-27.606585,28.881356,11.95525,-28.23541,36.411304,15.100522,-29.474429,47.36277,18.31552,-30.011025,63.084636,22.602514,-30.536821,87.083079,30.047462,-31.602126,132.919167,44.07468,-32.898072,234.8381,84.894075,patchy
patchy,51,-35.156791,18.067031,5.61905,-32.666729,24.346555,9.081482,-32.796414,30.629303,12.38641,-31.476001,39.49565,15.407389,-31.780219,53.084528,17.90087,-31.414969,67.249247,22.489367,-32.305115,92.096938,29.607184,-34.435097,136.48551,44.637309,-34.342384,238.506331,85.560825,patchy
patchy,52,-31.076211,18.742923,5.947225,-29.942839,25.616241,9.601675,-29.646381,33.661964,12.553619,-29.367883,44.048293,15.131286,-29.099831,55.812697,18.342057,-29.547118,69.778889,23.332587,-30.103257,93.026378,31.464016,-33.311472,136.000175,46.854201,-32.828365,237.326243,88.248669,patchy
patchy,53,-28.360234,16.365132,6.506729,-30.235104,24.441389,9.776384,-30.072228,31.549834,13.044943,-29.746413,41.551116,15.863475,-29.373026,53.541374,19.383049,-29.310514,70.797409,23.612982,-30.721095,90.685748,32.65926,-32.120959,133.467926,48.237941,-33.05691,232.390211,91.751608,patchy
patchy,54,-27.160647,15.967037,6.248605,-29.798266,22.362262,9.912812,-29.995433,28.597793,13.374093,-29.952566,36.863541,16.910345,-30.04458,51.378861,19.67801,-29.452384,67.162448,24.43809,-30.255782,90.100652,32.592523,-32.827022,131.060961,49.130051,-33.482578,229.332737,91.805536,patchy
patchy,55,-34.426953,15.404644,6.166128,-31.75688,21.721513,9.900918,-31.700956,29.023638,13.012517,-31.807805,39.501923,15.648169,-31.930992,52.141284,18.945548,-32.499734,67.774729,24.027583,-32.895246,90.962777,32.256712,-34.487136,132.711621,48.302152,-34.300788,227.89265,91.616415,patchy
patchy,56,-30.307388,15.627714,5.784092,-29.078821,21.596047,9.157316,-30.342904,28.260457,12.084525,-31.208982,36.512286,15.202462,-30.996176,48.442908,18.510353,-31.625398,67.08831,22.576029,-33.104865,89.920909,30.292896,-34.707418,133.02397,45.300393,-35.025611,233.870845,86.888102,patchy
patchy,57,-31.483141,21.021254,5.498398,-33.554554,25.942958,9.451631,-32.739434,31.818046,13.256606,-32.179544,42.482329,16.166816,-31.533647,56.631412,19.419794,-31.567107,75.379944,23.693932,-32.55551,100.069273,30.991422,-33.655119,141.424131,46.309442,-34.763479,244.283314,89.61266,patchy
patchy,58,-34.549703,22.990065,5.364178,-33.619775,27.705822,9.02657,-32.687618,34.642411,12.26528,-31.692235,44.35795,15.1114,-31.314086,57.720381,17.939951,-31.943805,72.890083,22.576109,-33.075466,96.59146,29.994928,-34.367487,140.507035,45.180673,-34.44195,243.938373,85.88885,patchy
patchy,59,-33.312169,22.259489,5.050032,-33.887402,26.257756,9.020738,-32.960379,32.215875,12.512955,-32.782189,41.912527,15.361865,-33.49973,55.964147,18.024882,-34.589457,73.842693,21.825428,-34.924784,95.309868,29.145166,-34.466582,140.123184,42.574342,-34.793956,242.917956,83.214531,patchy
patchy,60,-33.881845,18.390889,5.569932,-35.510071,25.815054,8.754326,-35.096214,32.171831,12.130119,-35.712603,42.122698,14.815162,-36.353441,53.944462,18.163659,-37.172678,71.047319,22.532593,-37.356771,95.427589,29.948407,-36.507694,139.679642,45.849565,-35.674667,244.70016,86.993989,patchy
patchy,61,-35.207087,16.755308,5.681768,-35.70228,22.890782,9.278845,-36.270265,29.82557,12.339604,-37.011459,40.165038,14.953351,-36.464029,52.706323,18.046027,-36.088792,70.639606,22.253945,-35.437019,96.761061,28.848733,-35.469211,136.235851,44.756906,-36.189141,240.023801,85.718736,patchy
patchy,62,-36.309751,22.947,5.317823,-36.046902,27.078805,9.135529,-35.7508,33.69417,12.54007,-35.286664,43.987903,15.405159,-34.570034,58.226259,18.380388,-34.334655,76.414138,22.827724,-34.767399,101.189113,30.246886,-34.509904,139.686114,46.188583,-35.281773,245.847208,87.306939,patchy
patchy,63,-37.870673,21.702346,5.165963,-35.508836,26.250744,8.921806,-35.930337,32.159635,12.24523,-35.045975,41.13295,15.252257,-33.973392,53.630939,18.355686,-33.106005,70.217807,22.513692,-32.775464,93.583999,29.904231,-34.528472,137.764667,45.076833,-34.955119,235.844482,86.801254,patchy
patchy,64,-35.434593,18.995523,5.248183,-38.012387,24.603805,8.679377,-36.597691,31.032141,11.769792,-35.815053,38.140144,15.147627,-35.567888,49.922292,18.363878,-35.212265,66.303296,22.414321,-34.642503,89.190865,29.468206,-34.352729,132.272425,44.34279,-34.740606,226.996062,87.523356,patchy
patchy,65,-35.457406,15.864893,6.139367,-33.97312,24.378628,9.026182,-34.445973,31.04732,12.354362,-33.987107,39.604605,15.729954,-34.593605,54.990649,18.123729,-34.272029,71.76827,22.416191,-35.052193,96.267962,30.079316,-34.901784,144.478178,44.90256,-36.032483,243.261306,86.959323,patchy
patchy,66,-32.292789,21.3749,5.561452,-32.267024,27.297819,9.365952,-32.357525,34.303349,12.71795,-32.433353,44.851013,15.625539,-33.881952,58.565772,18.56896,-34.306302,74.010859,23.479506,-35.067392,98.823118,31.368834,-35.243264,141.491522,48.705328,-35.906158,250.068834,88.487086,patchy
patchy,67,-30.841555,20.37609,5.538279,-31.761582,27.671953,8.787832,-31.870255,34.722887,11.927937,-33.022128,43.073034,15.118693,-34.05018,55.690711,18.204291,-34.273386,71.955748,22.522065,-34.657958,96.437793,29.589428,-35.653361,135.050447,46.381393,-35.356717,248.003334,85.405958,patchy
patchy,68,-34.776856,20.628035,5.558667,-33.884648,27.88808,8.945292,-34.872118,34.856491,12.094684,-35.638337,43.411287,15.397399,-36.831478,55.067251,18.883618,-36.815431,70.445622,24.212978,-37.097795,96.999435,31.869572,-36.110536,141.692585,48.716888,-37.181096,249.755258,90.252238,patchy
patchy,69,-36.373674,17.682674,5.694846,-35.424958,25.457602,8.736956,-35.928446,31.814911,11.846203,-35.249772,39.362247,15.104461,-35.221163,52.090122,17.871503,-34.616133,68.01633,21.97914,-35.21314,90.801889,30.079182,-35.639743,135.242262,45.547982,-36.073032,234.435112,87.942754,patchy
patchy,70,-34.780251,14.200751,6.39027,-36.572028,22.213418,9.19929,-35.390035,29.577628,12.008582,-34.247939,38.337476,14.900742,-35.138342,51.232885,17.648991,-34.80198,67.417598,21.596702,-34.708102,91.360091,29.221274,-36.519789,134.413902,45.00669,-35.982903,235.720139,86.491823,patchy
patchy,71,-36.440137,18.219691,5.611178,-35.950123,25.609883,8.715309,-35.03952,32.759447,11.724273,-33.855384,41.054981,14.742212,-34.326807,53.66298,17.605701,-34.519479,69.457098,21.819941,-34.933399,94.387429,28.422439,-35.603957,135.876337,43.227066,-36.581624,237.470057,83.713883,patchy
patchy,72,-35.874211,20.981628,5.227256,-33.981799,25.750602,8.730129,-33.587617,32.043557,11.781282,-33.681927,40.454162,14.651385,-33.764052,52.990384,17.240784,-34.441184,66.782624,21.511738,-34.896077,90.986183,28.209502,-34.70473,130.625291,43.320898,-36.578509,229.754043,83.558573,patchy
patchy,73,-35.406367,19.122291,5.179565,-35.715782,23.647235,8.919,-34.284454,30.014285,12.043874,-34.47232,39.216688,14.805678,-33.68423,52.082748,17.519714,-34.849859,68.364548,21.827296,-35.395879,96.131592,28.09567,-33.912752,137.328931,42.717703,-35.795147,238.622276,83.84769,patchy
patchy,74,-29.200909,18.890705,5.533358,-30.260654,24.85831,9.018921,-32.020189,31.622132,12.181669,-32.807073,40.811866,15.039747,-33.446995,53.597697,17.91068,-33.300188,70.671218,21.761284,-33.143515,94.331333,28.679184,-33.7873,136.77065,43.757546,-34.786994,242.142841,84.510332,patchy
patchy,75,-27.15344,17.490481,5.628773,-28.885319,23.252756,9.365612,-30.191974,29.717108,12.697464,-31.612738,40.420178,15.298914,-32.489412,55.231982,17.868151,-32.676071,72.87362,21.710567,-33.18551,93.757315,30.01761,-34.230964,137.59968,44.653803,-34.156828,238.006374,86.427493,patchy
patchy,76,-30.818632,17.668343,5.913022,-31.174072,24.531298,9.356352,-29.929216,32.487616,12.17396,-31.732121,41.623511,15.058837,-32.686072,53.102943,18.39717,-33.192511,68.704051,22.763317,-33.00339,91.562925,30.34655,-33.594236,133.023109,44.854994,-33.657823,235.541413,85.270484,patchy
patchy,77,-31.532493,18.742417,5.48739,-31.56585,24.35628,9.01382,-30.360061,31.128079,12.085707,-31.106016,40.658639,14.75421,-31.719258,52.097536,18.005994,-32.709816,67.657476,22.531326,-32.374989,91.430326,30.255204,-33.245346,136.93758,44.571875,-33.45346,241.697997,82.983471,patchy
patchy,78,-29.463535,20.491796,5.364481,-28.623247,26.585439,8.826145,-28.657334,33.437265,12.024044,-30.749645,43.859185,14.615461,-31.22416,56.551677,17.638049,-31.613725,74.04372,21.640013,-32.029434,96.784088,29.510058,-33.152533,140.757427,44.53511,-33.229798,243.965396,84.407107,patchy
patchy,79,-29.458439,22.950362,5.555645,-31.525102,27.536133,9.037518,-32.557728,34.04944,12.391161,-33.187652,44.878135,15.061831,-33.197355,58.271123,18.233668,-32.885263,77.852979,21.915633,-32.832987,99.704921,29.947187,-32.603682,143.102508,45.438903,-33.548466,248.126544,88.437145,patchy
patchy,80,-36.644286,22.510315,5.328068,-36.526244,27.73101,9.173207,-37.224493,34.482893,12.371456,-36.536122,45.121135,14.749232,-35.652582,55.749134,18.162224,-34.58919,70.905805,22.9036,-34.062644,97.771216,29.696343,-33.270522,144.382932,44.474391,-33.818524,243.843402,88.092224,patchy
patchy,81,-33.795829,18.08821,5.602793,-32.809518,24.702942,9.170616,-33.958663,32.387117,12.035612,-33.231408,41.843908,14.780463,-32.568325,53.022286,18.241404,-32.723763,72.328447,21.651629,-33.010207,95.663632,29.23568,-33.655526,137.908905,46.421169,-33.232077,238.527311,88.995036,patchy
patchy,82,-31.521929,17.341055,5.943194,-32.272262,24.342883,9.427832,-32.406911,33.514312,11.949604,-31.54967,43.329356,14.807622,-32.119772,55.805852,18.182586,-32.640029,75.460384,21.730181,-32.300121,99.487909,29.281825,-32.289669,140.241238,46.701452,-32.659023,244.460228,87.296657,patchy
patchy,83,-29.109542,15.13403,6.266709,-27.739307,22.950806,9.337273,-26.462952,30.225601,12.393486,-27.731088,39.483879,15.501599,-28.973303,53.420709,18.684216,-30.628717,74.470616,22.15747,-30.612989,97.500919,30.48737,-32.422535,137.172496,47.944192,-32.667026,239.812621,89.045059,patchy
patchy,84,-26.899285,14.867534,6.378995,-27.193006,21.918519,9.785407,-26.822925,29.042027,12.855926,-27.896371,38.098285,15.876347,-28.77865,50.467601,19.090787,-30.276932,67.873632,23.272351,-29.908478,89.225712,31.635009,-30.50163,133.904047,47.007803,-31.365197,232.635276,89.291958,patchy
patchy,85,-28.824405,16.242985,6.100813,-32.082673,22.58479,9.566057,-32.150844,28.66045,12.911716,-32.204933,36.64692,16.106043,-32.52516,49.052868,19.088652,-32.355106,65.830865,23.123377,-31.901644,88.952538,31.189784,-32.553354,132.957665,46.876729,-33.644115,229.715939,88.00207,patchy
patchy,86,-31.656908,14.933202,6.51865,-32.943718,22.322254,9.725473,-33.841228,29.469277,12.708455,-34.037492,37.801705,15.790713,-33.766846,49.281839,19.20096,-33.243747,65.514251,23.847476,-32.255047,93.922623,31.152739,-33.120917,135.577705,47.909252,-33.352052,239.100065,88.932246,patchy
patchy,87,-35.479865,13.601248,6.461601,-35.016229,20.447513,9.878511,-33.931523,29.280205,12.111716,-34.101655,38.876042,14.648342,-34.59626,50.918331,17.473537,-34.637922,66.61307,21.895097,-34.788522,91.860685,29.023255,-33.576584,134.434939,44.240437,-34.998537,231.831131,85.016671,patchy
patchy,88,-31.609325,14.444159,6.106754,-30.504306,20.52089,9.693949,-31.386676,27.542608,12.794265,-32.043476,37.65025,15.336833,-32.146396,51.452236,17.832278,-32.748141,68.802867,21.582208,-32.848583,94.423808,27.792213,-32.684772,133.475225,43.174037,-34.733935,230.257479,84.957166,patchy
patchy,89,-34.179204,18.280788,5.434854,-33.231769,23.602579,9.136583,-34.034012,29.452784,12.402045,-34.376575,37.236963,15.654109,-35.969613,49.493618,18.42233,-35.249128,66.553622,21.829871,-35.395361,89.272833,28.012317,-35.755317,128.096494,42.701438,-36.319389,232.970588,81.400674,patchy
patchy,90,-40.461406,11.886609,7.425625,-39.312335,20.347203,9.941006,-37.645286,27.890197,12.699796,-37.512139,37.144482,15.206125,-37.381871,48.150922,18.378091,-36.95519,63.422059,22.75028,-36.479421,88.626438,29.107187,-35.380445,128.967144,44.343692,-36.834397,223.58959,85.814178,patchy
patchy,91,-37.832282,10.294762,7.456527,-34.461253,17.238642,10.505966,-32.937443,25.965453,12.556451,-33.87334,35.612018,14.821836,-34.429148,46.574461,17.632808,-35.089618,58.906108,22.277584,-35.608701,80.886312,28.375135,-35.022701,120.784801,41.614153,-34.94837,216.590985,81.093527,patchy
patchy,92,-25.816257,11.347543,6.302232,-26.555461,16.702776,9.671573,-27.51967,23.022104,12.566484,-26.567631,31.447361,15.323935,-28.1552,45.424951,17.425896,-28.615637,60.946889,21.624156,-29.851202,85.421841,28.390312,-30.874833,126.746507,42.75823,-32.599925,222.638381,81.954326,patchy
patchy,93,-26.107131,15.84443,5.411307,-26.601814,21.992918,8.50938,-25.245578,27.133677,11.786101,-25.010386,35.073473,14.735116,-25.211702,47.923771,17.410939,-26.555289,64.545671,21.788019,-27.840966,92.397653,28.702556,-28.983328,132.400715,44.917949,-30.197361,227.354478,85.16007,patchy
patchy,94,-28.63835,20.647241,4.992038,-27.923026,25.283117,8.643615,-27.011796,31.21552,11.796748,-27.634527,38.714535,15.159841,-27.693363,50.897503,18.305322,-28.812233,67.803533,22.894551,-29.690602,95.918143,29.590967,-30.853542,137.522364,45.936442,-32.172558,237.977964,87.226815,patchy
patchy,95,-28.093556,16.051826,6.070054,-30.333697,23.630213,9.096525,-31.560296,30.65337,12.0578,-30.386204,38.585942,15.293087,-31.352408,49.999376,18.826038,-32.615209,67.786134,23.122065,-33.751227,92.103761,30.842807,-33.505945,129.805511,47.124363,-35.153597,232.004671,88.1172,patchy
patchy,96,-33.103067,22.731181,4.956056,-33.547115,27.930669,8.456759,-34.018174,33.410874,11.887836,-34.436155,40.410026,15.553956,-33.835532,52.628315,18.93154,-33.40683,69.343957,23.552542,-33.905004,94.777568,30.757071,-34.855842,137.054598,45.979281,-35.860791,238.420628,88.638166,patchy
patchy,97,-34.011649,19.306084,5.340791,-36.099882,26.472895,8.461968,-35.502308,33.390382,11.377942,-36.08497,40.465536,14.669496,-35.965003,51.325387,17.912902,-35.735844,66.61912,22.334942,-35.91818,89.752844,29.965138,-35.729317,133.483031,43.933243,-36.472605,231.012711,87.178041,patchy
patchy,98,-39.378518,22.071893,4.811707,-38.175042,28.81056,8.070743,-38.092667,34.728354,11.222166,-37.15372,41.976336,14.49045,-36.76127,53.921119,17.646997,-35.926569,70.573252,22.005515,-35.847642,96.239904,28.501755,-35.517365,135.114251,44.1317,-35.949313,241.321349,85.91316,patchy
patchy,99,-38.573416,27.398122,4.979073,-38.585662,30.768082,8.120277,-36.836888,36.890393,11.354216,-36.698837,45.022071,14.611303,-36.010315,58.260031,17.576721,-36.130737,75.453649,21.796306,-36.720781,98.550869,29.834256,-37.138695,143.51531,45.489428,-36.756448,249.475053,88.913939,patchy
patchy,100,-38.100605,22.879019,5.435698,-36.497859,28.948251,9.046522,-35.696892,37.616868,11.807034,-35.342579,46.951104,14.757368,-34.98189,59.436887,17.948491,-34.689144,75.41755,22.825498,-34.445852,100.588577,30.674578,-35.442879,141.283799,48.249162,-35.736625,253.074538,89.029819,patchy
